Time,Conditions
2014100715,Mostly Cloudy
2014100716,Clear
2014100717,Mostly Cloudy
2014100718,Overcast
2014100719,Clear
2014100720,Mostly Cloudy
2014100721,Scattered Clouds
2014100721,Clear
2014100722,Overcast
2014100723,Light Rain
2014100800,Overcast
2014100801,Light Rain
2014100802,Light Rain
2014100802,Overcast
2014100802,Overcast
2014100802,Overcast
2014100803,Mostly Cloudy
2014100803,Overcast
2014100804,Mostly Cloudy
2014100805,Mostly Cloudy
2014100805,Mostly Cloudy
2014100805,Scattered Clouds
2014100805,Partly Cloudy
2014100806,Mostly Cloudy
2014100806,Mostly Cloudy
2014100807,Partly Cloudy
2014100808,Clear
2014100809,Partly Cloudy
2014100810,Partly Cloudy
2014100811,Partly Cloudy
2014100812,Partly Cloudy
2014100813,Clear
2014100814,Partly Cloudy
2014100815,Clear
2014100816,Mostly Cloudy
2014100817,Scattered Clouds
2014100818,Clear
2014100819,Clear
2014100820,Clear
2014100821,Clear
2014100822,Mostly Cloudy
2014100823,Clear
2014100900,Clear
2014100901,Clear
2014100902,Clear
2014100903,Clear
2014100904,Clear
2014100905,Clear
2014100906,Clear
2014100907,Clear
2014100908,Clear
2014100909,Clear
2014100910,Clear
2014100911,Clear
2014100912,Clear
2014100913,Clear
2014100914,Clear
2014100915,Clear
2014100916,Clear
2014100917,Clear
2014100918,Clear
2014100919,Clear
2014100920,Clear
2014100921,Clear
2014100922,Clear
2014100923,Clear
2014101000,Clear
2014101001,Clear
2014101002,Clear
2014101003,Clear
2014101004,Clear
2014101005,Clear
2014101006,Clear
2014101007,Clear
2014101008,Clear
2014101009,Clear
2014101010,Clear
2014101011,Partly Cloudy
2014101012,Mostly Cloudy
2014101013,Mostly Cloudy
2014101014,Partly Cloudy
2014101015,Overcast
2014101016,Overcast
2014101017,Overcast
2014101018,Overcast
2014101019,Overcast
2014101020,Overcast
2014101021,Overcast
2014101022,Overcast
2014101023,Overcast
2014101100,Overcast
2014101101,Overcast
2014101102,Overcast
2014101103,Light Rain
2014101104,Light Rain
2014101105,Light Rain
2014101105,Light Rain
2014101105,Light Rain
2014101105,Light Rain
2014101106,Light Rain
2014101106,Light Rain
2014101106,Light Rain
2014101106,Overcast
2014101107,Light Rain
2014101107,Overcast
2014101107,Light Rain
2014101108,Light Rain
2014101108,Light Rain
2014101108,Light Rain
2014101108,Light Rain
2014101108,Light Rain
2014101109,Light Rain
2014101109,Light Rain
2014101109,Light Rain
2014101110,Light Rain
2014101110,Light Rain
2014101111,Light Rain
2014101111,Light Rain
2014101112,Overcast
2014101112,Overcast
2014101113,Overcast
2014101113,Overcast
2014101114,Overcast
2014101115,Overcast
2014101115,Overcast
2014101116,Overcast
2014101117,Overcast
2014101117,Overcast
2014101118,Mostly Cloudy
2014101119,Clear
2014101120,Clear
2014101121,Clear
2014101122,Clear
2014101123,Overcast
2014101200,Mostly Cloudy
2014101201,Clear
2014101202,Clear
2014101203,Clear
2014101204,Clear
2014101205,Clear
2014101206,Clear
2014101207,Clear
2014101208,Clear
2014101209,Clear
2014101210,Clear
2014101211,Clear
2014101212,Clear
2014101213,Clear
2014101214,Clear
2014101215,Clear
2014101216,Clear
2014101217,Clear
2014101218,Clear
2014101219,Clear
2014101220,Clear
2014101221,Clear
2014101222,Clear
2014101223,Clear
2014101300,Clear
2014101301,Clear
2014101302,Clear
2014101303,Mostly Cloudy
2014101304,Overcast
2014101305,Overcast
2014101306,Overcast
2014101307,Overcast
2014101308,Overcast
2014101309,Overcast
2014101310,Mostly Cloudy
2014101311,Overcast
2014101312,Overcast
2014101313,Overcast
2014101314,Overcast
2014101315,Overcast
2014101315,Overcast
2014101316,Overcast
2014101316,Overcast
2014101317,Overcast
2014101318,Overcast
2014101318,Light Rain
2014101318,Light Rain
2014101318,Light Rain
2014101319,Overcast
2014101319,Overcast
2014101320,Overcast
2014101321,Overcast
2014101321,Overcast
2014101321,Overcast
2014101321,Overcast
2014101322,Light Rain
2014101322,Overcast
2014101322,Overcast
2014101323,Overcast
2014101323,Overcast
2014101400,Overcast
2014101401,Overcast
2014101402,Overcast
2014101402,Overcast
2014101403,Overcast
2014101404,Overcast
2014101405,Clear
2014101406,Scattered Clouds
2014101407,Overcast
2014101408,Overcast
2014101409,Clear
2014101410,Mostly Cloudy
2014101410,Overcast
2014101411,Scattered Clouds
2014101412,Clear
2014101413,Clear
2014101414,Clear
2014101415,Clear
2014101416,Partly Cloudy
2014101417,Overcast
2014101418,Overcast
2014101419,Overcast
2014101420,Overcast
2014101421,Overcast
2014101422,Overcast
2014101423,Overcast
2014101500,Overcast
2014101501,Overcast
2014101502,Overcast
2014101503,Overcast
2014101504,Mostly Cloudy
2014101505,Overcast
2014101505,Overcast
2014101505,Overcast
2014101506,Overcast
2014101507,Overcast
2014101508,Overcast
2014101508,Overcast
2014101509,Overcast
2014101509,Overcast
2014101509,Overcast
2014101510,Overcast
2014101511,Overcast
2014101512,Overcast
2014101512,Overcast
2014101513,Overcast
2014101513,Mostly Cloudy
2014101514,Mostly Cloudy
2014101515,Overcast
2014101515,Overcast
2014101515,Overcast
2014101515,Overcast
2014101516,Overcast
2014101517,Light Rain
2014101518,Overcast
2014101519,Light Rain
2014101520,Rain
2014101520,Light Rain
2014101520,Overcast
2014101521,Overcast
2014101521,Light Rain
2014101521,Heavy Rain
2014101521,Light Rain
2014101521,Overcast
2014101521,Overcast
2014101522,Overcast
2014101522,Rain
2014101522,Heavy Rain
2014101522,Heavy Rain
2014101523,Overcast
2014101600,Light Rain
2014101601,Heavy Rain
2014101601,Light Rain
2014101601,Overcast
2014101602,Light Rain
2014101603,Rain
2014101603,Heavy Rain
2014101604,Heavy Rain
2014101604,Heavy Rain
2014101604,Light Rain
2014101604,Heavy Rain
2014101605,Rain
2014101605,Light Rain
2014101605,Overcast
2014101606,Overcast
2014101607,Light Rain
2014101608,Overcast
2014101609,Light Rain
2014101609,Light Rain
2014101610,Light Rain
2014101610,Light Rain
2014101610,Overcast
2014101610,Light Rain
2014101610,Overcast
2014101611,Overcast
2014101611,Overcast
2014101611,Light Rain
2014101611,Overcast
2014101612,Mostly Cloudy
2014101612,Scattered Clouds
2014101612,Scattered Clouds
2014101613,Mostly Cloudy
2014101613,Scattered Clouds
2014101613,Partly Cloudy
2014101614,Partly Cloudy
2014101615,Scattered Clouds
2014101616,Overcast
2014101616,Mostly Cloudy
2014101617,Overcast
2014101617,Mostly Cloudy
2014101617,Mostly Cloudy
2014101618,Clear
2014101619,Clear
2014101620,Clear
2014101621,Clear
2014101622,Partly Cloudy
2014101623,Clear
2014101700,Overcast
2014101701,Overcast
2014101702,Overcast
2014101703,Overcast
2014101704,Overcast
2014101705,Overcast
2014101706,Mostly Cloudy
2014101707,Clear
2014101708,Clear
2014101709,Clear
2014101710,Clear
2014101711,Clear
2014101712,Partly Cloudy
2014101713,Clear
2014101714,Clear
2014101715,Partly Cloudy
2014101716,Partly Cloudy
2014101717,Mostly Cloudy
2014101718,Clear
2014101719,Clear
2014101720,Clear
2014101721,Clear
2014101722,Clear
2014101723,Clear
2014101800,Clear
2014101801,Mostly Cloudy
2014101802,Clear
2014101803,Overcast
2014101804,Overcast
2014101805,Clear
2014101806,Scattered Clouds
2014101807,Overcast
2014101808,Overcast
2014101809,Overcast
2014101810,Overcast
2014101811,Mostly Cloudy
2014101812,Mostly Cloudy
2014101813,Scattered Clouds
2014101814,Overcast
2014101815,Overcast
2014101816,Overcast
2014101817,Overcast
2014101818,Overcast
2014101819,Overcast
2014101820,Overcast
2014101821,Overcast
2014101822,Clear
2014101823,Mostly Cloudy
2014101900,Overcast
2014101901,Overcast
2014101902,Overcast
2014101903,Overcast
2014101904,Overcast
2014101905,Overcast
2014101906,Overcast
2014101907,Overcast
2014101908,Overcast
2014101909,Overcast
2014101910,Overcast
2014101911,Partly Cloudy
2014101912,Mostly Cloudy
2014101913,Clear
2014101914,Clear
2014101915,Clear
2014101916,Clear
2014101917,Clear
2014101918,Clear
2014101919,Clear
2014101920,Clear
2014101921,Clear
2014101922,Clear
2014101923,Clear
2014102000,Clear
2014102001,Clear
2014102002,Clear
2014102003,Clear
2014102004,Clear
2014102005,Clear
2014102006,Clear
2014102007,Clear
2014102008,Clear
2014102009,Haze
2014102010,Clear
2014102011,Partly Cloudy
2014102012,Clear
2014102013,Clear
2014102014,Clear
2014102015,Clear
2014102016,Clear
2014102017,Clear
2014102018,Clear
2014102019,Clear
2014102020,Clear
2014102021,Clear
2014102022,Clear
2014102023,Clear
2014102100,Clear
2014102101,Clear
2014102102,Clear
2014102103,Partly Cloudy
2014102104,Mostly Cloudy
2014102105,Partly Cloudy
2014102106,Partly Cloudy
2014102107,Clear
2014102108,Partly Cloudy
2014102109,Scattered Clouds
2014102110,Partly Cloudy
2014102111,Overcast
2014102112,Mostly Cloudy
2014102113,Overcast
2014102114,Mostly Cloudy
2014102115,Mostly Cloudy
2014102116,Mostly Cloudy
2014102116,Scattered Clouds
2014102116,Scattered Clouds
2014102116,Mostly Cloudy
2014102117,Overcast
2014102117,Scattered Clouds
2014102118,Mostly Cloudy
2014102118,Mostly Cloudy
2014102118,Mostly Cloudy
2014102119,Overcast
2014102119,Overcast
2014102119,Mostly Cloudy
2014102120,Overcast
2014102120,Overcast
2014102121,Rain
2014102121,Heavy Rain
2014102121,Overcast
2014102121,Mostly Cloudy
2014102122,Clear
2014102123,Mostly Cloudy
2014102123,Mostly Cloudy
2014102200,Scattered Clouds
2014102200,Mostly Cloudy
2014102200,Scattered Clouds
2014102201,Mostly Cloudy
2014102201,Overcast
2014102202,Overcast
2014102203,Light Rain
2014102203,Rain
2014102204,Light Rain
2014102205,Light Rain
2014102205,Rain
2014102205,Rain
2014102206,Heavy Rain
2014102206,Rain
2014102206,Rain
2014102206,Light Rain
2014102207,Light Rain
2014102207,Light Rain
2014102207,Light Rain
2014102208,Light Rain
2014102208,Light Rain
2014102209,Overcast
2014102209,Overcast
2014102210,Overcast
2014102210,Light Rain
2014102211,Overcast
2014102212,Overcast
2014102213,Overcast
2014102214,Overcast
2014102215,Overcast
2014102216,Rain
2014102217,Light Rain
2014102217,Rain
2014102217,Rain
2014102217,Rain
2014102218,Rain
2014102218,Rain
2014102219,Heavy Rain
2014102219,Rain
2014102219,Light Rain
2014102219,Light Rain
2014102220,Rain
2014102220,Rain
2014102221,Rain
2014102221,Light Rain
2014102221,Light Rain
2014102222,Overcast
2014102222,Heavy Rain
2014102223,Rain
2014102223,Rain
2014102223,Light Rain
2014102223,Overcast
2014102300,Overcast
2014102300,Overcast
2014102301,Overcast
2014102302,Overcast
2014102303,Light Rain
2014102304,Light Rain
2014102305,Light Rain
2014102305,Light Rain
2014102305,Overcast
2014102306,Overcast
2014102307,Light Rain
2014102308,Rain
2014102308,Rain
2014102308,Light Rain
2014102309,Light Rain
2014102309,Overcast
2014102310,Light Rain
2014102311,Light Rain
2014102312,Light Rain
2014102313,Light Rain
2014102313,Light Rain
2014102313,Light Rain
2014102314,Light Rain
2014102315,Light Rain
2014102315,Overcast
2014102316,Overcast
2014102317,Overcast
2014102317,Overcast
2014102318,Overcast
2014102318,Overcast
2014102319,Overcast
2014102320,Overcast
2014102320,Overcast
2014102321,Overcast
2014102322,Overcast
2014102322,Overcast
2014102322,Overcast
2014102323,Overcast
2014102323,Overcast
2014102400,Overcast
2014102401,Overcast
2014102402,Overcast
2014102403,Mostly Cloudy
2014102404,Scattered Clouds
2014102405,Mostly Cloudy
2014102406,Mostly Cloudy
2014102407,Mostly Cloudy
2014102408,Mostly Cloudy
2014102409,Mostly Cloudy
2014102410,Partly Cloudy
2014102411,Mostly Cloudy
2014102412,Overcast
2014102413,Overcast
2014102414,Overcast
2014102415,Overcast
2014102416,Overcast
2014102417,Clear
2014102418,Partly Cloudy
2014102419,Clear
2014102420,Clear
2014102421,Clear
2014102422,Clear
2014102423,Clear
2014102500,Clear
2014102501,Clear
2014102502,Clear
2014102503,Clear
2014102504,Clear
2014102505,Clear
2014102506,Clear
2014102507,Clear
2014102508,Clear
2014102509,Clear
2014102510,Clear
2014102511,Clear
2014102512,Clear
2014102513,Clear
2014102514,Clear
2014102516,Clear
2014102517,Clear
2014102518,Clear
2014102519,Mostly Cloudy
2014102520,Clear
2014102521,Clear
2014102522,Clear
2014102523,Mostly Cloudy
2014102600,Light Rain
2014102601,Overcast
2014102602,Mostly Cloudy
2014102603,Clear
2014102604,Clear
2014102605,Clear
2014102606,Clear
2014102607,Clear
2014102608,Clear
2014102609,Clear
2014102610,Mostly Cloudy
2014102611,Overcast
2014102612,Mostly Cloudy
2014102613,Overcast
2014102614,Overcast
2014102615,Overcast
2014102616,Overcast
2014102617,Overcast
2014102618,Overcast
2014102619,Overcast
2014102620,Overcast
2014102621,Overcast
2014102622,Overcast
2014102623,Overcast
2014102700,Mostly Cloudy
2014102701,Clear
2014102702,Clear
2014102703,Clear
2014102704,Clear
2014102705,Clear
2014102706,Clear
2014102707,Clear
2014102708,Clear
2014102709,Clear
2014102710,Clear
2014102711,Clear
2014102712,Clear
2014102713,Clear
2014102714,Clear
2014102715,Clear
2014102716,Clear
2014102717,Clear
2014102718,Clear
2014102719,Clear
2014102720,Clear
2014102721,Clear
2014102722,Clear
2014102723,Clear
2014102800,Clear
2014102801,Clear
2014102802,Clear
2014102803,Clear
2014102804,Clear
2014102805,Clear
2014102806,Clear
2014102807,Clear
2014102808,Clear
2014102809,Clear
2014102810,Clear
2014102811,Clear
2014102812,Clear
2014102813,Clear
2014102814,Clear
2014102815,Clear
2014102816,Clear
2014102817,Clear
2014102818,Clear
2014102819,Clear
2014102820,Clear
2014102821,Clear
2014102822,Clear
2014102823,Clear
2014102900,Clear
2014102901,Clear
2014102902,Clear
2014102903,Clear
2014102904,Clear
2014102905,Clear
2014102906,Clear
2014102907,Clear
2014102908,Haze
2014102909,Haze
2014102910,Clear
2014102911,Partly Cloudy
2014102912,Clear
2014102913,Overcast
2014102914,Overcast
2014102915,Overcast
2014102916,Overcast
2014102917,Light Rain
2014102918,Overcast
2014102919,Mostly Cloudy
2014102920,Clear
2014102921,Clear
2014102922,Clear
2014102923,Clear
2014103000,Clear
2014103001,Clear
2014103002,Clear
2014103003,Clear
2014103004,Clear
2014103005,Clear
2014103006,Clear
2014103007,Clear
2014103008,Overcast
2014103009,Scattered Clouds
2014103010,Clear
2014103011,Clear
2014103012,Partly Cloudy
2014103013,Partly Cloudy
2014103014,Partly Cloudy
2014103015,Scattered Clouds
2014103016,Partly Cloudy
2014103017,Clear
2014103018,Clear
2014103019,Clear
2014103020,Clear
2014103021,Clear
2014103022,Clear
2014103023,Clear
2014103100,Clear
2014103101,Clear
2014103102,Clear
2014103103,Mostly Cloudy
2014103104,Scattered Clouds
2014103105,Mostly Cloudy
2014103106,Overcast
2014103107,Overcast
2014103108,Overcast
2014103109,Overcast
2014103110,Overcast
2014103111,Scattered Clouds
2014103112,Overcast
2014103113,Overcast
2014103114,Overcast
2014103115,Overcast
2014103116,Overcast
2014103117,Overcast
2014103118,Overcast
2014103119,Overcast
2014103120,Overcast
2014103121,Overcast
2014103121,Overcast
2014103122,Light Rain
2014103122,Overcast
2014103123,Light Rain
2014110100,Overcast
2014110101,Overcast
2014110101,Overcast
2014110102,Overcast
2014110103,Overcast
2014110104,Overcast
2014110104,Light Rain
2014110105,Light Rain
2014110106,Light Rain
2014110107,Overcast
2014110108,Light Rain
2014110109,Light Rain
2014110110,Light Rain
2014110111,Light Rain
2014110112,Light Rain
2014110113,Light Rain
2014110114,Overcast
2014110115,Overcast
2014110116,Overcast
2014110117,Overcast
2014110118,Overcast
2014110119,Overcast
2014110120,Light Rain
2014110121,Overcast
2014110122,Light Rain
2014110123,Overcast
2014110200,Overcast
2014110201,Overcast
2014110201,Overcast
2014110202,Overcast
2014110203,Overcast
2014110204,Overcast
2014110204,Overcast
2014110205,Overcast
2014110206,Clear
2014110207,Mostly Cloudy
2014110208,Overcast
2014110209,Overcast
2014110210,Mostly Cloudy
2014110211,Mostly Cloudy
2014110212,Clear
2014110213,Clear
2014110214,Clear
2014110215,Clear
2014110216,Clear
2014110217,Clear
2014110218,Clear
2014110219,Clear
2014110220,Clear
2014110221,Clear
2014110222,Clear
2014110300,Clear
2014110301,Clear
2014110302,Clear
2014110303,Clear
2014110304,Mostly Cloudy
2014110305,Partly Cloudy
2014110306,Clear
2014110307,Clear
2014110308,Overcast
2014110309,Clear
2014110310,Clear
2014110311,Clear
2014110312,Clear
2014110313,Clear
2014110314,Clear
2014110315,Clear
2014110316,Clear
2014110317,Clear
2014110318,Mostly Cloudy
2014110319,Overcast
2014110320,Mostly Cloudy
2014110321,Overcast
2014110322,Overcast
2014110323,Scattered Clouds
2014110400,Overcast
2014110401,Overcast
2014110402,Overcast
2014110403,Overcast
2014110404,Overcast
2014110405,Mostly Cloudy
2014110406,Overcast
2014110407,Clear
2014110408,Clear
2014110409,Clear
2014110410,Clear
2014110411,Clear
2014110412,Clear
2014110413,Clear
2014110414,Clear
2014110415,Clear
2014110416,Clear
2014110417,Clear
2014110418,Clear
2014110419,Clear
2014110420,Clear
2014110421,Clear
2014110422,Clear
2014110423,Clear
2014110500,Clear
2014110501,Clear
2014110502,Clear
2014110503,Clear
2014110504,Clear
2014110505,Clear
2014110506,Clear
2014110507,Clear
2014110508,Clear
2014110509,Clear
2014110510,Partly Cloudy
2014110511,Clear
2014110512,Clear
2014110513,Partly Cloudy
2014110514,Clear
2014110515,Clear
2014110516,Clear
2014110517,Clear
2014110518,Clear
2014110519,Clear
2014110520,Clear
2014110521,Clear
2014110522,Clear
2014110523,Overcast
2014110600,Overcast
2014110601,Light Rain
2014110602,Overcast
2014110603,Light Rain
2014110604,Light Rain
2014110605,Light Rain
2014110606,Light Rain
2014110607,Light Rain
2014110608,Light Rain
2014110608,Light Rain
2014110609,Light Rain
2014110609,Light Rain
2014110610,Light Rain
2014110610,Light Rain
2014110610,Light Rain
2014110610,Light Rain
2014110611,Light Rain
2014110611,Overcast
2014110611,Overcast
2014110612,Overcast
2014110612,Overcast
2014110613,Light Rain
2014110613,Overcast
2014110613,Overcast
2014110614,Overcast
2014110614,Overcast
2014110614,Light Rain
2014110615,Overcast
2014110615,Overcast
2014110615,Overcast
2014110616,Overcast
2014110616,Overcast
2014110616,Overcast
2014110616,Overcast
2014110617,Light Rain
2014110617,Overcast
2014110618,Overcast
2014110618,Overcast
2014110618,Overcast
2014110619,Overcast
2014110619,Overcast
2014110619,Overcast
2014110620,Overcast
2014110621,Scattered Clouds
2014110621,Mostly Cloudy
2014110622,Scattered Clouds
2014110622,Mostly Cloudy
2014110622,Mostly Cloudy
2014110623,Scattered Clouds
2014110623,Clear
2014110700,Clear
2014110701,Overcast
2014110702,Overcast
2014110703,Overcast
2014110704,Overcast
2014110704,Overcast
2014110704,Overcast
2014110705,Mostly Cloudy
2014110706,Partly Cloudy
2014110707,Clear
2014110708,Overcast
2014110709,Scattered Clouds
2014110710,Mostly Cloudy
2014110711,Scattered Clouds
2014110712,Overcast
2014110713,Overcast
2014110714,Overcast
2014110715,Overcast
2014110716,Mostly Cloudy
2014110717,Partly Cloudy
2014110718,Scattered Clouds
2014110719,Mostly Cloudy
2014110720,Clear
2014110721,Clear
2014110722,Clear
2014110723,Clear
2014110800,Clear
2014110801,Clear
2014110802,Partly Cloudy
2014110803,Clear
2014110804,Clear
2014110805,Clear
2014110806,Clear
2014110807,Clear
2014110808,Clear
2014110809,Clear
2014110810,Clear
2014110811,Clear
2014110812,Clear
2014110813,Clear
2014110814,Clear
2014110815,Clear
2014110816,Clear
2014110817,Clear
2014110818,Clear
2014110819,Clear
2014110820,Clear
2014110821,Clear
2014110822,Mostly Cloudy
2014110823,Overcast
2014110900,Overcast
2014110901,Mostly Cloudy
2014110902,Overcast
2014110903,Overcast
2014110904,Overcast
2014110905,Overcast
2014110906,Overcast
2014110907,Overcast
2014110908,Scattered Clouds
2014110909,Mostly Cloudy
2014110910,Clear
2014110911,Clear
2014110912,Clear
2014110913,Clear
2014110914,Clear
2014110915,Clear
2014110916,Clear
2014110917,Clear
2014110918,Clear
2014110919,Clear
2014110920,Clear
2014110921,Clear
2014110922,Clear
2014110923,Clear
2014111000,Clear
2014111001,Clear
2014111002,Clear
2014111003,Clear
2014111004,Clear
2014111005,Clear
2014111006,Clear
2014111007,Clear
2014111008,Clear
2014111009,Clear
2014111010,Clear
2014111011,Clear
2014111012,Clear
2014111013,Clear
2014111014,Clear
2014111015,Clear
2014111016,Clear
2014111017,Clear
2014111018,Clear
2014111019,Clear
2014111020,Clear
2014111021,Clear
2014111022,Clear
2014111023,Clear
2014111100,Clear
2014111101,Clear
2014111102,Clear
2014111103,Clear
2014111104,Clear
2014111105,Mostly Cloudy
2014111106,Clear
2014111107,Haze
2014111108,Haze
2014111109,Haze
2014111110,Haze
2014111110,Overcast
2014111111,Overcast
2014111111,Overcast
2014111111,Overcast
2014111111,Mostly Cloudy
2014111111,Mostly Cloudy
2014111112,Mostly Cloudy
2014111113,Partly Cloudy
2014111114,Clear
2014111115,Clear
2014111116,Mostly Cloudy
2014111117,Overcast
2014111118,Scattered Clouds
2014111119,Mostly Cloudy
2014111119,Overcast
2014111120,Overcast
2014111120,Overcast
2014111121,Overcast
2014111121,Overcast
2014111122,Overcast
2014111122,Overcast
2014111123,Overcast
2014111123,Overcast
2014111123,Overcast
2014111123,Mostly Cloudy
2014111200,Overcast
2014111200,Overcast
2014111200,Overcast
2014111201,Overcast
2014111201,Overcast
2014111201,Overcast
2014111202,Overcast
2014111202,Overcast
2014111202,Overcast
2014111202,Overcast
2014111203,Overcast
2014111203,Overcast
2014111203,Overcast
2014111204,Fog
2014111204,Mist
2014111204,Overcast
2014111205,Overcast
2014111205,Overcast
2014111206,Overcast
2014111206,Overcast
2014111207,Overcast
2014111208,Overcast
2014111209,Overcast
2014111209,Overcast
2014111209,Overcast
2014111209,Mostly Cloudy
2014111210,Scattered Clouds
2014111210,Mostly Cloudy
2014111210,Mostly Cloudy
2014111210,Overcast
2014111211,Overcast
2014111211,Overcast
2014111211,Overcast
2014111211,Overcast
2014111212,Overcast
2014111212,Overcast
2014111212,Mostly Cloudy
2014111212,Mostly Cloudy
2014111213,Mostly Cloudy
2014111214,Overcast
2014111215,Clear
2014111216,Clear
2014111217,Clear
2014111218,Clear
2014111219,Clear
2014111220,Clear
2014111221,Clear
2014111222,Clear
2014111223,Clear
2014111300,Clear
2014111301,Clear
2014111302,Clear
2014111303,Clear
2014111304,Clear
2014111305,Clear
2014111306,Clear
2014111307,Mostly Cloudy
2014111308,Clear
2014111309,Clear
2014111310,Partly Cloudy
2014111311,Overcast
2014111312,Overcast
2014111313,Overcast
2014111314,Overcast
2014111315,Overcast
2014111316,Overcast
2014111317,Light Rain
2014111318,Light Rain
2014111319,Light Rain
2014111319,Light Rain
2014111319,Light Rain
2014111320,Light Rain
2014111320,Light Rain
2014111320,Light Rain
2014111321,Light Rain
2014111321,Light Rain
2014111321,Light Rain
2014111322,Overcast
2014111323,Overcast
2014111400,Overcast
2014111401,Overcast
2014111402,Overcast
2014111402,Overcast
2014111403,Overcast
2014111403,Overcast
2014111403,Overcast
2014111404,Overcast
2014111404,Overcast
2014111404,Overcast
2014111405,Overcast
2014111405,Overcast
2014111405,Overcast
2014111406,Overcast
2014111407,Overcast
2014111408,Clear
2014111409,Clear
2014111410,Clear
2014111411,Clear
2014111412,Clear
2014111413,Clear
2014111414,Clear
2014111415,Clear
2014111416,Clear
2014111417,Clear
2014111418,Clear
2014111419,Clear
2014111420,Clear
2014111421,Clear
2014111422,Clear
2014111423,Clear
2014111500,Scattered Clouds
2014111501,Partly Cloudy
2014111502,Clear
2014111503,Clear
2014111504,Clear
2014111505,Clear
2014111506,Clear
2014111507,Clear
2014111508,Clear
2014111509,Clear
2014111510,Partly Cloudy
2014111511,Clear
2014111512,Clear
2014111513,Clear
2014111514,Clear
2014111515,Clear
2014111516,Clear
2014111517,Clear
2014111518,Clear
2014111519,Clear
2014111520,Clear
2014111521,Clear
2014111522,Clear
2014111523,Clear
2014111600,Clear
2014111601,Clear
2014111602,Clear
2014111603,Clear
2014111604,Mostly Cloudy
2014111605,Mostly Cloudy
2014111606,Overcast
2014111607,Overcast
2014111608,Overcast
2014111609,Overcast
2014111610,Overcast
2014111611,Overcast
2014111612,Overcast
2014111613,Overcast
2014111614,Overcast
2014111615,Overcast
2014111616,Overcast
2014111617,Overcast
2014111618,Overcast
2014111619,Overcast
2014111620,Overcast
2014111621,Overcast
2014111622,Light Rain
2014111623,Light Rain
2014111700,Light Rain
2014111701,Light Rain
2014111702,Light Rain
2014111702,Light Rain
2014111702,Light Rain
2014111703,Light Rain
2014111703,Rain
2014111703,Light Rain
2014111703,Light Rain
2014111703,Light Rain
2014111703,Light Rain
2014111703,Rain
2014111704,Rain
2014111704,Rain
2014111704,Rain
2014111705,Rain
2014111705,Light Rain
2014111706,Light Rain
2014111706,Rain
2014111706,Light Rain
2014111706,Light Rain
2014111706,Light Rain
2014111707,Light Rain
2014111707,Light Rain
2014111708,Light Rain
2014111708,Light Rain
2014111708,Light Rain
2014111708,Light Rain
2014111708,Light Rain
2014111709,Light Rain
2014111709,Light Rain
2014111709,Light Rain
2014111710,Light Rain
2014111710,Rain
2014111711,Light Rain
2014111711,Light Rain
2014111711,Light Rain
2014111711,Light Rain
2014111711,Light Rain
2014111712,Rain
2014111712,Rain
2014111712,Rain
2014111713,Rain
2014111713,Rain
2014111713,Rain
2014111713,Rain
2014111714,Rain
2014111714,Rain
2014111714,Light Rain
2014111715,Light Rain
2014111715,Rain
2014111715,Light Rain
2014111715,Light Rain
2014111715,Light Rain
2014111716,Light Rain
2014111716,Light Rain
2014111717,Light Rain
2014111717,Light Rain
2014111717,Light Rain
2014111718,Overcast
2014111718,Overcast
2014111718,Overcast
2014111718,Overcast
2014111719,Light Rain
2014111719,Light Rain
2014111720,Overcast
2014111720,Overcast
2014111721,Overcast
2014111722,Mostly Cloudy
2014111723,Overcast
2014111723,Mostly Cloudy
2014111723,Mostly Cloudy
2014111800,Mostly Cloudy
2014111801,Partly Cloudy
2014111802,Clear
2014111803,Clear
2014111804,Clear
2014111805,Clear
2014111806,Clear
2014111807,Clear
2014111808,Clear
2014111809,Clear
2014111810,Clear
2014111811,Clear
2014111812,Clear
2014111813,Clear
2014111814,Clear
2014111815,Clear
2014111816,Clear
2014111817,Clear
2014111818,Clear
2014111819,Clear
2014111820,Clear
2014111821,Clear
2014111822,Clear
2014111823,Clear
2014111900,Clear
2014111901,Clear
2014111902,Clear
2014111903,Clear
2014111904,Clear
2014111905,Clear
2014111906,Clear
2014111907,Clear
2014111908,Clear
2014111909,Clear
2014111910,Clear
2014111911,Clear
2014111912,Clear
2014111913,Clear
2014111914,Clear
2014111915,Clear
2014111916,Clear
2014111917,Clear
2014111918,Clear
2014111919,Scattered Clouds
2014111920,Overcast
2014111921,Overcast
2014111922,Overcast
2014111923,Mostly Cloudy
2014112000,Overcast
2014112001,Overcast
2014112002,Clear
2014112003,Clear
2014112004,Mostly Cloudy
2014112005,Overcast
2014112006,Overcast
2014112007,Overcast
2014112008,Overcast
2014112009,Overcast
2014112010,Partly Cloudy
2014112011,Mostly Cloudy
2014112012,Clear
2014112013,Clear
2014112014,Partly Cloudy
2014112015,Partly Cloudy
2014112016,Clear
2014112017,Clear
2014112018,Clear
2014112019,Clear
2014112020,Clear
2014112021,Clear
2014112022,Clear
2014112023,Partly Cloudy
2014112100,Clear
2014112101,Clear
2014112102,Clear
2014112103,Clear
2014112104,Clear
2014112105,Clear
2014112106,Clear
2014112107,Clear
2014112108,Clear
2014112109,Clear
2014112110,Clear
2014112111,Clear
2014112112,Partly Cloudy
2014112113,Partly Cloudy
